COMID,totco2g_day_fill
23773987,46178.92803
23773989,50568.4989
23773991,72488.7369
23773993,17641.52815
23773995,67540.02691
23773997,90028.87428
23773999,0
23774001,393546.3407
23774003,16504.18674
23774005,13025.37772
23774007,18792.50208
23774009,62814.16905
23774011,31068.25617
23774013,33140.65504
23774015,52195.36276
23774017,99916.67997
23774019,23296.1793
23774021,63955.21799
23774023,32295.70357
23774025,43721.36112
23774027,56990.94814
23774029,16159.30093
23774031,42438.04521
23774033,30671.91756
23774035,48651.8414
23774037,30164.74667
23774039,27124.36857
23774041,199721.1963
23774043,93709.06849
23774045,21941.35527
23774047,37272.34691
23774049,73017.93468
23774051,21041.44488
23774053,168922.5993
23774055,27473.28986
23774057,67047.93534
23774059,33879.2612
23774061,54004.15068
23774063,86989.53814
23774065,9001.869814
23774067,88206.89844
23774069,70957.32055
23774071,11098.60088
23774073,57492.52027
23774075,198312.2682
23774077,82406.26849
23774079,17490.6697
23774081,180167.3938
23774083,70756.00175
23774085,0
23774087,227978.5156
23774091,28687.87392
23774093,111770.0156
23774095,693061.875
23774097,4045.102932
23774099,54625.42167
23774101,38644.85268
23774103,109336.3932
23774105,229432.583
23774107,35043.09375
23774109,306488.3376
23774111,5644.363281
23774113,0
23774115,18016.34072
23774117,228124.0754
23774119,185728.3753
23774121,41320.73524
23774123,26975.74397
23774125,52111.28219
23774127,22166.33051
23774129,214194.8819
23774131,227254.4873
23774137,37523.11936
23774139,12434.53002
23774141,23005.23601
23774143,94476.61249
23774145,67796.55288
23774147,41634.1911
23774149,221363.0959
23774151,10525.21531
23774153,6601.096762
23774155,35926.96488
23774157,0
23774159,2340540.5
23774161,7109.597737
23774163,3533.277326
23774165,39002.00391
23774167,28077.40683
23774169,157217.3647
23774171,1949120.875
23774173,107626.7937
23774175,61683.43578
23774177,39551.05442
23774179,0
23774181,264493.125
23774183,6821.684352
23774185,34509.63288
23774187,30347.47389
23774189,51382.97295
23774191,29520.95782
23774193,42502.16092
23774195,16459.87825
23774197,100436.3836
23774199,0.142030932
23774201,7669.602402
23774203,11720.66384
23774205,91099.7737
23774207,142522.8493
23774209,41995.38164
23774211,2134.331597
23774215,49898.0737
23774217,3676.928765
23774219,34691.92274
23774221,19434.75084
23774223,21980.04113
23774225,128984.7392
23774227,76424.45795
23774229,0
23774231,0
23774233,20986.75792
23774235,0
23774237,147275.2969
23774239,113782.3984
23774241,199023.4258
23774243,265702.2188
23774245,92528.69827
23774247,8130.062293
23774249,36.14220353
23774251,22930.36427
23774257,21026.77922
23774259,45938.17521
23774261,19051.50699
23774263,137.757634
23774265,102371.685
23774267,50079.64192
23774269,257863.5896
23774271,128978.1094
23774275,6.117930699
23774277,42166.8337
23774279,11018.88808
23774281,7448.347118
23774283,82993.72656
23774285,645373.75
23774287,0
23774289,64885.57455
23774291,41779.10277
23774293,7337.319649
23774295,140136.08
23774297,8636.642331
23774299,213657.2656
23774301,46298.82255
23774303,25171.89452
23774305,166706.769
23774309,18037.17194
23774311,48489.14959
23774313,84957.4274
23774315,326634.375
23774317,346062.2188
23774319,49876.54108
23774321,60275.45964
23774323,19028.42375
23774325,55048.70712
23774327,27423.9157
23774329,35308.60938
23774331,50227.64532
23774333,45457.13273
23774335,398908.9063
23774337,64127.84055
23774339,36471.37151
23774343,0
23774345,215709.5589
23774347,679829.3786
23774349,89787.32813
23774351,29226.52064
23774353,11585.82197
23774355,164860.8047
23774357,24140.37805
23774359,53122.90307
23774361,1489.85967
23774363,97952.57663
23774365,14432.16444
23774367,57212.74521
23774369,6495.681781
23774371,34227.72196
23774373,67705.94393
23774375,22284.79887
23774377,65983.82622
23774379,45023.42047
23774381,27171.75322
23774383,0
23774385,165799.2837
23774387,23260.46581
23774389,10285.03627
23774391,23045.25095
23774393,40535.60153
23774395,27274.74066
23774397,15605.7281
23774399,52378.01065
23774401,33063.72054
23774403,26915.08965
23774405,44373.5383
23774407,193863.9542
23774409,53939.01563
23774411,61248.15336
23774413,10641.58677
23774415,61641.74112
23774423,30133.81338
23774425,171136.1104
23774427,17703.68638
23774429,39276.91491
23774433,16854.53125
23774435,149926.5665
23774437,52796.1674
23774439,135349.6465
23774441,205103.4353
23774443,16740.83854
23774445,53749.52984
23774447,107219.1148
23774449,75621.43233
23774451,13715.7884
23774453,16375.40907
23774455,23772.93838
23774457,0
23774459,49191.48129
23774463,107854.2483
23774465,0
23774469,31887.96427
23774471,72758.17969
23774473,39032.71989
23774475,367905.9699
23774477,90321.46307
23774479,71883.20942
23774481,115455.1216
23774483,93871.38346
23774485,72520.71929
23774487,495.0141419
23774489,208044.0575
23774491,16331.86707
23774493,100225.9888
23774495,19872.74949
23774497,17747.46653
23774499,17177.96055
23774501,50182.35584
23774503,0
23774505,0
23774507,563.2360296
23774509,89841.85553
23774511,0
23774513,182.8739314
23774515,20912.71581
23774517,0
23774519,702.4557774
23774521,1684.072719
23774523,82925.07452
23774525,102572.2841
23774527,90764.83044
23774529,21195.88325
23774531,21110.5015
23774533,94766.29759
23774535,48690.95756
23774537,75105.11719
23774539,48006.83967
23774541,119175.8126
23774543,38219.81296
23774545,156129.5614
23774547,32794.07795
23774549,114583.3216
23774551,180427.1485
23774553,39427.97796
23774555,35740.19499
23774557,32912.01616
23774559,70176.93888
23774561,21295.07556
23774563,68065.88819
23774565,33166.78912
23774567,211855.8736
23774569,57516.97282
23774571,98286.29688
23774573,122263.2718
23774575,52030.58308
23774577,0
23774579,0
23774581,0
23774583,0
23774585,167205.2969
23774587,48.74721882
23774589,0
23774591,357488.2188
23774593,141471.9275
23774595,34498.45011
23774597,21023.52647
23774599,45992.08381
23774601,42791.55657
23774603,32077.53748
23774605,63729.4536
23774607,428072.3704
23774609,41182.75844
23774611,60581.96482
23774613,109741.688
23774615,30645.44532
23774617,46482.04315
23774619,78602.20973
23774621,204302.145
23774623,125271.9769
23774625,60226.40236
23774627,442070.3507
23774629,40020.82422
23774631,251997.6814
23774633,237126.2767
23774635,36330.89453
23774637,0
23774639,58206.94438
23774641,65238.29126
23774643,180001.2238
23774645,109557.9847
23774647,46708.10433
23774649,182124.4027
23774651,30861.31463
23774653,19731.82093
23774655,29172.93682
23774657,16291.99907
23774659,170277.111
23774661,186007.2904
23774663,207294.3623
23774665,39515.97058
23774667,0
23774669,25737.08466
23774671,103896.6962
23774673,573594.5425
23774675,277199.2192
23774677,48087.7754
23774679,80400.44762
23774681,75763.07441
23774683,75806.99293
23774687,28458.75902
23774689,18404.63605
23774691,83834.54688
23774693,77749.08329
23774695,0
23774699,34647.07868
23774701,129089.107
23774703,226700.8488
23774709,15657.22068
23774711,7594.549805
23774717,20329.91328
23774721,9890.325296
23774725,0
23774727,3932.653192
23774729,3686.113381
23774731,0
23774733,565.0122847
23774735,0
23774737,2359.832241
23774739,790.3321668
23774741,12982.95313
23774743,11636.09766
23774745,0
23774747,0
23774749,14743.47754
23774751,0
23774753,0
23774755,0
23774757,10782.77931
23774759,21181.53896
23774763,20804.07033
23774765,30294.47159
23774767,106538.6641
23774771,45069.88249
23774773,68992.11485
23774775,21718.11939
23774777,9698.415945
23774779,31331.69318
23774781,50497.36784
23774783,4655.985309
23774785,29726.70004
23774787,56965.90512
23774789,29976.1643
23774791,16522.72838
23774793,119910.1987
23774795,84221.1929
23774797,109826.5387
23774799,59365.99784
23774803,19397.4757
23774805,27653.33482
23774807,43478.45918
23774809,123158.631
23774811,27676.95559
23774813,19031.8857
23774815,7332.980114
23774817,96939.51666
23774819,122649.983
23774821,120391.7298
23774823,164899.0761
23774825,55787.67107
23774827,23872.38929
23774829,27999.81929
23774831,1526.458791
23774833,43.62161326
23774835,185838.0427
23774837,729.8540408
23774839,104141.9316
23774841,29792.34666
23774843,38765.45301
23774845,64519.74879
23774847,19250.25855
23774849,79345.30389
23774851,88963.09562
23774853,202721.8015
23774855,7117.795611
23774857,173317.2447
23774859,46595.03762
23774861,170411.9386
23774863,108992.7362
23774865,23499.85611
23774867,96194.55452
23774869,49410.15696
23774871,0
23774873,0
23774875,905807
23774877,87017.1469
23774879,0
23774883,242091.8186
23774885,3486.700928
23774887,539914.125
23774889,391316.8438
23774891,808667.0625
23774893,1292842.408
23774895,244667.7344
23774899,4433.417043
23774901,5748442
23774903,0
23774905,0
23774907,37130.15625
23774909,123239.7969
23774911,40030.44015
23774913,576.1887033
23774915,69679.97334
23774917,49476.16202
23774919,127516.1217
23774921,164392.5859
23774923,183415.3721
23774925,2235.242781
23774927,64579.71484
23774929,50709.84766
23774931,46205.17592
23774933,0
23774935,232803.9688
23774937,35381.45703
23774939,1961717.25
23774983,1566.3202
23774985,631141.8847
23774989,12825179
23774991,17390910
23774993,13784465
23774995,1768029.25
23774997,12823791
23774999,9857825
23775001,20131066
23775019,4708249.5
23775021,12029909
23775023,15699991
23775025,14433337
23775027,1533308.786
23775031,9786612
23775033,2576860.75
23775059,5387534
23775075,859692.4629
23775077,8724998
23775079,5675055
23775085,3186474.5
23775089,3919429.792
23775111,1548202.75
23775113,3804006.104
23775115,4203986
23775117,3129458.25
23775135,1856043.085
23775137,1246072.375
23775139,417380.6619
23775141,298801.7621
23775143,248448.7813
23775145,234808.1407
23775147,5562082.755
23775149,9652072.198
23775151,3268108.582
23775153,399072.4381
23780405,32886512.3
23780407,7542793.923
23780409,32239804.8
23780411,20066230
23780413,4265736.5
23780415,1839741.592
23780417,5464928.947
23780419,47056893.45
23780421,14327018.93
23780423,101747811.9
23780425,39031791.07
23780427,5139992.5
23780429,220657.375
23780431,572577.9288
23780433,45174.61644
23780435,8985.407671
23780437,346323.6164
23780439,22405256.87
23780441,5095939.229
23780443,6766503.603
23780445,4756549.692
23780447,2676067.525
23780449,3299742.443
23780451,10111000.43
23780453,5135530.97
23780455,23750873.75
23780457,4635749.649
23780459,2903375.082
23780461,3793885.706
23780463,10903129.42
23780465,7367329.593
23780467,11498097.7
23780469,20932034.71
23780471,1072766.909
23780473,7985447.005
23780475,21423951.68
23780477,15269333.65
23780479,53454474.3
23780481,48640144.45
23780483,38672873.88
23780485,11271469.35
23780487,9911840.1
23780489,5632239.221
23780491,16337867.39
23780493,35579957.98
23780495,33412333.26
23780497,2060447.375
23780499,5580675
23780501,29064159.9
23780503,4280183.601
23780505,2147266.592
23780507,6606093.177
23780509,586022.1428
23780511,8856404.3
23780513,8350346.245
23780515,4977034.5
23780517,7063524.5
23780519,3858407.635
23780521,5312222.615
23780523,618115.806
23780525,2748766.936
23780527,2947482.25
23780529,6670077.5
23780531,11545612.72
23780533,2032891.588
23780535,477373.0454
23780537,1243958.235
23780539,1968.546433
23780541,390346.3338
23780543,325917.6
23780545,212795.5164
23780547,149835.1788
23780549,828460.6598
23780551,1176553.356
23780553,1001362.115
23780555,992958.9083
23780557,849789.6155
23780559,593330.9463
23780561,490852.1949
23780563,336393.4749
23780565,347740.9361
23780567,98853.86839
23780569,61891.4894
23780571,13879468.59
23780573,3605405.5
23780575,2558464.75
23780577,3109898.75
23780579,4294314.5
23780581,175614.2523
23780583,60414.06272
23780585,2858861.232
23780587,5691918.5
23780589,3097543
23780591,7293414.843
23780593,5491805.141
23780595,7531218.093
23780597,74550.70479
23780599,242.5950846
23780601,4601014.12
23780603,2732828.955
23780605,4769783.263
23780607,7305991.465
23780609,6705609.847
23780611,2287400.223
23780613,6025072.525
23780615,6383182.494
23780617,6102739.634
23780619,5035936.91
23780621,5088798.961
23780623,3636973.514
23780625,1856000.97
23780627,2495563.204
23780629,2452165.78
23780631,2062827.773
23780633,2102494.671
23780635,1710231.538
23780637,1670000.65
23780639,1236095.072
23780641,1912476.372
23780643,1169354.429
23780645,247123.4685
23780647,1017147.47
23780649,676444.8688
23780651,1088992.382
23780653,332102.875
23780655,960267.8236
23780657,843341.654
23780659,537828.9395
23780661,648716.6137
23780663,1324.543622
23780665,135881.541
23780667,88574.20438
23780669,58183.75216
23780671,1549584.657
23780673,1999840.258
23780675,1681764.531
23780677,1757260.359
23780679,869459.0667
23780681,1153839.356
23780683,956498.5992
23780685,819492.3444
23780687,817159.2197
23780689,3276.70518
23780691,82919.375
23780693,176946.9375
23780695,2355007.322
23780697,4244220.234
23780699,382483.0721
23780701,4161601.713
23780703,3367729.631
23780705,38650.20762
23780707,1345963.515
23780709,2697306.742
23780711,1259352.727
23780713,2671907.025
23780715,1795387.25
23780717,2609062.194
23780719,2489512.632
23780721,976341.0228
23780723,1768166.125
23780725,2103943.595
23780727,2487406.407
23780729,1771528.773
23780731,1224525.54
23780733,729854.4164
23780735,465337.7855
23780737,74543.43251
23780739,380620.3483
23780741,326333.7797
23780743,347531.2786
23780745,288580.8613
23780747,217477.4061
23780749,25758.86831
23780751,898643.6053
23780753,792563.4439
23780755,824673.3506
23780757,777403.5858
23780759,820101.6999
23780761,641411.0194
23780763,193860.4828
23780765,658696.6585
23780767,331122.7188
23780769,749120.6629
23780771,549214.6367
23780773,125910.0439
23780775,607787.3188
23780777,271556.9523
23780779,147442.972
23780781,509924.2518
23780783,281750.1224
23780785,242532.3324
23780787,108860.5566
23780789,79222.7857
23780791,666450.5
23780793,367635.8832
23780795,319379.2224
23780797,158099.8701
23780799,130646.0921
23780801,108370.2045
23780803,52992.99616
23780805,10229869.38
23780807,4362543.609
23780809,3923980.581
23780811,1564433.625
23780813,1069308.94
23780815,134433.9234
23780817,5867713.611
23780819,5294155.232
23780821,2121364
23780823,1783701.875
23780825,2207926.75
23780827,3805623.021
23780829,1514976.25
23780831,1560768
23780833,507392.8591
23780835,464741.774
23780837,1470639.5
23780839,4734358.426
23780841,917083.1026
23780843,1635027.875
23780845,220900.4092
23780847,2347890.792
23780849,2454223.229
23780851,1979162.114
23780853,1321198.5
23780855,2145800.164
23780857,1995483.379
23780859,1690576.228
23780861,1429708.874
23780863,1399292.079
23780865,872196.7422
23780867,1407242.658
23780869,1109443.642
23780871,961740.7043
23780873,454287.2547
23780875,42503.26077
23780877,7615555.029
23780879,21511396.03
23780881,6958550.589
23780883,62523163.51
23780885,30075607.82
23780887,38360720.17
23780889,13486679.31
23780891,11459850.32
23780893,8305953
23780895,89459635.32
23780897,11263460
23780899,94058.36679
23780901,358654.6831
23780903,463333.7137
23780905,297571.7883
23780907,66492.33491
23780909,54217.95348
23780911,119990.643
23780913,110703.7656
23780915,0
23780917,0
23780919,1342.967901
23780921,4502.195425
23780923,0
23780925,792.4266247
23780927,1555.750274
23780929,1678.571425
23780931,30577.44531
23780933,65945.10411
23780935,477319.9685
23780937,411142.2328
23780939,315995.3502
23780941,328829.9186
23780943,60041.95748
23780945,180044.2608
23780947,75666.19381
23780949,365231.7169
23780951,355299.3243
23780953,273927.381
23780955,137570.5634
23780957,811203.3473
23780959,834134.6208
23780961,701269.7905
23780963,448891.9405
23780965,451603.1449
23780967,207409.2016
23780969,235793.6328
23780971,654200.1723
23780973,362978.6225
23780975,285144.7471
23780977,115484.7947
23780979,82803.05671
23780981,26018.72252
23780983,89122.16042
23780985,576993
23780987,701143.7918
23780989,435724.1563
23780991,567660.5589
23780993,112734.0819
23780995,94700.47184
23780997,292396.7997
23780999,286758.3625
23781001,188612.8258
23781003,101162.6589
23781005,14577.65318
23781007,155049.5469
